"cycle","district_final","general_sharetotal_A_all","general_sharetotal_B_all","general_sharetotal_H_all","cand_A_all","cand_B_all","cand_H_all","dfe"
2002,"IA5",0,0.0124348060880811,0.000888200434862933,0,0,0,137
2004,"IA5",0,0.0295280335534879,0.00602612929663019,0,0,0,137
2006,"IA5",0,0.00297520547066501,0.00595041094133002,0,0,0,137
2008,"IA5",0.00179212105447973,0.0338710879296668,0.00670253274375418,0,0,0,137
2010,"IA5",0.000401628394292089,0.0127517015187738,0.0117476305330436,0,0,0,137
1980,"IA6",0,0.0330578512396694,0,0,0,0,138
1982,"IA6",0,0,0,0,0,0,138
1984,"IA6",0,0,0,0,0,0,138
1986,"IA6",0,0,0,0,0,0,138
1988,"IA6",0,0,0,0,0,0,138
1990,"IA6",0,0,0,0,0,0,138
1980,"ID1",0.0208073241781107,0.104036620890553,0,0,0,0,139
1982,"ID1",0,0.0236473704124101,0,0,0,0,139
1984,"ID1",0,0,0,0,0,0,139
1986,"ID1",0,0.115207373271889,0,0,0,0,139
1988,"ID1",0,0.112994350282486,0,0,0,0,139
1990,"ID1",0.0213063576318447,0.076647305672123,0.00416863518883917,1,0,0,139
1992,"ID1",0.0114802324747076,0.0215254358900768,0.0100452034153692,1,0,0,139
1994,"ID1",0.00484261501210654,0.0488472470786399,0.0109485208969365,1,0,0,139
1996,"ID1",0.00168386453646577,0.0272786054907455,0.00191960557157098,0,0,0,139
1998,"ID1",0.00453176168657859,0.0360155797196509,0.00801406277205477,0,0,0,139
2000,"ID1",0.00133040643916717,0.0305993481008448,0,0,0,0,139
2002,"ID1",0.00621053779921395,0.0430899533585062,0.00390021773790636,0,0,0,139
2004,"ID1",0.003364664415437,0.0306184461804767,0,0,0,0,139
2006,"ID1",0.00614800487361129,0.02568987750759,0.0132379719225009,0,0,0,139
2008,"ID1",0.00107156729001165,0.0246011109774609,0.00890682583455268,0,0,0,139
2010,"ID1",0.00536322047435286,0.0351331078989858,0.0145421564703633,0,0,1,139
2012,"ID1",0.0027710407765248,0.0426212462294052,0.0323815907885326,0,0,1,139
1980,"ID2",0,0,0,0,0,0,140
1982,"ID2",0,0,0,0,0,0,140
1984,"ID2",0,0.0120813801768714,0,0,0,0,140
1986,"ID2",0,0.0388372138182807,0,0,0,0,140
1988,"ID2",0,0.0282007896221094,0,0,0,0,140
1990,"ID2",0.0145510986079449,0.097007324052966,0,0,0,0,140
1992,"ID2",0.00255115056890658,0.048471860809225,0.0255115056890658,0,0,0,140
1994,"ID2",0,0.0506849315068493,0.0328767123287671,0,0,0,140
1996,"ID2",0.00942095068697572,0.0514233172297883,0.00565257041218543,0,0,0,140
1998,"ID2",0.00485859465149705,0.0178148470554892,0.0119440451849303,0,0,0,140
2000,"ID2",0.0154985896283438,0.0232478844425157,0,0,1,0,140
2002,"ID2",0.0223592374208172,0.0869525899698448,0.00621089928356035,0,0,0,140
2004,"ID2",0,0.0208060407034694,0.0201940983298379,0,0,0,140
2006,"ID2",0,0.0421119888475836,0.0101649628252788,0,0,0,140
2008,"ID2",0.0105108598466707,0.00937568698323029,0.00262771496166768,0,0,0,140
2010,"ID2",0,0.0480842619447413,0.00763242253091131,0,0,0,140
2012,"ID2",0.00860298864803827,0.0591403961504579,0.0131962245562261,0,0,0,140
1982,"IL1",0,0.25,0,0,1,0,141
1984,"IL1",0,0.320197044334975,0,0,1,0,141
1986,"IL1",0,0.153846153846154,0,0,1,0,141
1988,"IL1",0,0.0833333333333333,0,0,1,0,141
1990,"IL1",0.0295028765304617,0.191768697448001,0,0,1,0,141
1992,"IL1",0,0.151228733459357,0,0,1,0,141
1994,"IL1",0.0495368306335761,0,0,0,1,0,141
1996,"IL1",0.16,0.096,0,0,1,0,141
1998,"IL1",NA,NA,NA,0,1,0,141
2000,"IL1",0.0755102040816327,0.144897959183673,0.0153061224489796,0,1,0,141
2002,"IL1",0,0.187772925764192,0.0145560407569141,0,1,0,141
2004,"IL1",0.044296788482835,0.166666666666667,0.0221483942414175,0,1,0,141
2006,"IL1",0.00889679715302491,0.159252669039146,0.00444839857651246,0,1,0,141
2008,"IL1",0.00963279774977845,0.0449370015027164,0.0144491966246677,0,1,0,141
2010,"IL1",0.12815966986069,0.0667498280524429,0.0266999312209772,0,1,0,141
2012,"IL1",0,0.0225203258091683,0.00648066929760238,0,1,0,141
1980,"IL10",0,0.0588730025231287,0.00841042893187553,0,0,0,142
1982,"IL10",0,0.0125944584382872,0,0,0,0,142
1984,"IL10",0,0.0411764705882353,0.0205882352941176,0,0,0,142
1986,"IL10",0.0311672120928783,0.0779180302321957,0,0,0,0,142
1988,"IL10",0,0.0623052959501558,0.0155763239875389,0,0,0,142
1990,"IL10",0.0538720538720539,0,0,0,0,0,142
1992,"IL10",0,0.0398577385332352,0,0,0,0,142
1994,"IL10",0.0184229918938836,0.0557807254564808,0.00511749774830099,0,0,0,142
1996,"IL10",0.0111531745121283,0.032184875020713,0,0,0,0,142
1998,"IL10",0.023279851753904,0.0744955256124929,0,0,0,0,142
2000,"IL10",0.0132602815559367,0.0423148358508926,0.0107777295365515,0,0,0,142
2002,"IL10",0.0204584575980631,0.0325324447531593,0.0119778149185241,0,0,0,142
2004,"IL10",0.0227773433210441,0.0283874214991825,0.000648135785558164,0,0,0,142
2006,"IL10",0.0133663922672567,0.0428274334568263,0.010810953203726,0,1,0,142
2008,"IL10",0.0175533348611092,0.0417580132764974,0.0115512545499515,0,1,0,142
2010,"IL10",0.0199171967391973,0.060984802932086,0.0136170705742077,0,1,0,142
2012,"IL10",0.00965262389812083,0.0349006157779073,0.0132226630398578,0,0,0,142
1980,"IL11",0.0254237288135593,0,0,0,0,0,143
1982,"IL11",0.181818181818182,0,0,0,0,0,143
1984,"IL11",0,0,0,0,0,0,143
1986,"IL11",0,0,0,0,0,0,143
1988,"IL11",0,0.0116789685135009,0.0233579370270018,0,0,0,143
1990,"IL11",0.0207806241460462,0.0438990685085227,0.00519515603651156,0,0,0,143
1992,"IL11",0,0.00905873684973367,0.00664307368980469,0,0,0,143
1994,"IL11",0.00613242081442771,0.0103278045153161,0.0101327237633602,0,0,0,143
1996,"IL11",0.0124078904054088,0.023296447291788,0.0202577802537287,0,0,0,143
1998,"IL11",0.00768558951965066,0.0165938864628821,0.00419213973799127,0,0,0,143
2000,"IL11",0,0.0145813734713076,0.0235183443085607,0,0,0,143
2002,"IL11",0.0186656478808415,0.0848432787912557,0.0481278861362577,0,0,0,143
2004,"IL11",0.00388819913676276,0.0255584289923206,0.0110165642208278,0,0,0,143
2006,"IL11",0.0072867688676025,0.0245865553442332,0.0237860628446535,0,0,0,143
2008,"IL11",0.0214062341096308,0.0465905623919455,0.0129102893318418,0,0,0,143
2010,"IL11",0.0153054225531114,0.0317212403350399,0.0108308133062894,0,0,0,143
2012,"IL11",0.0170583754258755,0.0179525087774203,0.0116498479823216,0,0,0,143
1980,"IL12",0.0240973145952615,0.0444932816686908,0.0048194629190523,0,0,0,144
1982,"IL12",0.0476190476190476,0.0317460317460317,0,0,0,0,144
1984,"IL12",0,0.108695652173913,0,1,0,0,144
1986,"IL12",0.0227229691346336,0.056807422836584,0,0,0,0,144
1988,"IL12",0,0.0754716981132075,0,0,0,0,144
1990,"IL12",0,0.0757097791798107,0,0,0,0,144
1992,"IL12",0.00359066427289048,0.0556552962298025,0.00359066427289048,0,0,0,144
1994,"IL12",0.0150075037518759,0.0297648824412206,0.0275137568784392,0,0,0,144
1996,"IL12",0,0.0387439902787806,0.0466688973812585,0,0,0,144
1998,"IL12",0.0111333778668448,0.0414630430451546,0.012891279635294,0,0,0,144
2000,"IL12",0,0.0520204366000929,0,0,0,0,144
2002,"IL12",0.00238758456028651,0.0769332802758987,0.00689746650749436,0,0,0,144
2004,"IL12",0.00126205180596458,0.0408063417261882,0.00546889115917986,0,0,0,144
2006,"IL12",0,0.0484271523178808,0.0171771523178808,0,0,0,144
2008,"IL12",0.00150158605026559,0.0290932297238959,0.00807102502017756,0,0,0,144
2010,"IL12",0,0.0327259616717974,0.009059729502362,0,0,0,144
2012,"IL12",0.00251593593823277,0.0422677237623105,0.000271721081329139,0,0,0,144
1980,"IL13",NA,NA,NA,0,0,0,145
1982,"IL13",0,0,0,0,0,0,145
1984,"IL13",0,0.0520833333333333,0,0,0,0,145
1986,"IL13",0,0.0983606557377049,0,0,0,0,145
1988,"IL13",0.015947752126367,0.0691069258809234,0,0,0,0,145
1990,"IL13",0.0138408965082759,0.0181363471487753,0,0,0,0,145
1992,"IL13",0.0118032786885246,0.0262295081967213,0,0,0,0,145
1996,"IL13",0.0165932540879744,0.0326836822944951,0.00402260705163016,0,0,0,145
1998,"IL13",0.0197519159358458,0.0237022991230149,0.0155936178440888,0,0,0,145
2000,"IL13",0.00299100306278714,0,0,0,0,0,145
2002,"IL13",0.0167641147451124,0.00913575735428467,0,0,0,0,145
2004,"IL13",0.0320441521976483,0.0130034240802051,0.00185763201145787,0,0,0,145
2006,"IL13",0.0274962885599121,0.0243666296994343,0.0011177353073135,0,0,0,145
2008,"IL13",0.0423832678629681,0.0339676146900875,0.0135494423472669,0,0,0,145
2010,"IL13",0.0374181861285665,0.0329211132702699,0.00674698204179653,0,0,0,145
2012,"IL13",0.0102344576932291,0.0342460864529201,0.00949392736013214,0,0,0,145
1980,"IL14",NA,NA,NA,0,0,0,146
1982,"IL14",0,0,0,0,0,0,146
1984,"IL14",0,0,0,0,0,0,146
1986,"IL14",0,0,0,0,0,0,146
1988,"IL14",0,0,0,0,0,0,146
1990,"IL14",0,0,0.0103359173126615,0,0,0,146
1992,"IL14",0,0,0,0,0,0,146
1994,"IL14",0,0.025325004220834,0,0,0,0,146
1996,"IL14",0.00447932344298717,0.00447932344298717,0.00447932344298717,0,0,0,146
1998,"IL14",0,0.0134812071971671,0,0,0,0,146
2000,"IL14",0.00141143260409315,0.0149964714184898,0.00352858151023289,0,0,0,146
2002,"IL14",0.00343650840906373,0.0175894969884972,0.0150121156816994,0,0,0,146
2004,"IL14",0.0103864832516853,0.0273142410618787,0.0107400656602533,0,0,0,146
2006,"IL14",0.00893978306476366,0.0144622178631804,0.0137514094237802,0,0,0,146
2008,"IL14",0.00235804887678822,0.0330126842750351,0.00117902443839411,0,0,0,146
2010,"IL14",0.0118274313994419,0.0264274210575812,0.0086403847668446,0,0,0,146
2012,"IL14",0.0150639354071815,0.00222756900660725,0.000278446125825906,0,0,0,146
1980,"IL15",0,0,0,0,0,0,147
1982,"IL15",0,0.0256963716723199,0,0,0,0,147
1984,"IL15",NA,NA,NA,0,0,0,147
1986,"IL15",0,0,0.0775193798449612,0,0,0,147
1988,"IL15",0,0,0.0459685575066654,0,0,0,147
1990,"IL15",0.027027027027027,0.108108108108108,0.027027027027027,0,0,0,147
1992,"IL15",0.00524087040375666,0.01572261121127,0,0,0,0,147
1994,"IL15",0.00632121240853996,0.00395075775533747,0,0,0,0,147
1996,"IL15",0,0.0139787802116387,0,0,0,0,147
1998,"IL15",0.0054275958710798,0.00740126709692699,0,0,0,0,147
2000,"IL15",0.0143452860895245,0.0174765157773414,0.00181377180442264,0,0,0,147
2002,"IL15",0,0.0142643178090008,0,0,0,0,147
2004,"IL15",0.00746562824754829,0.0160169721459543,0.0201405585825716,0,0,0,147
2006,"IL15",0.0102345040440363,0,0.01125795444844,0,0,0,147
2008,"IL15",0.0141143260409315,0.00705716302046577,0,0,0,0,147
2010,"IL15",0.00489019380993933,0.0336089683664921,0.0106695137671403,0,0,0,147
2012,"IL15",0,0.0464735844146187,0,0,0,0,147
1980,"IL16",0,0,0,0,0,0,148
1982,"IL16",0,0,0,0,0,0,148
1984,"IL16",0,0.0432788020427595,0,0,0,0,148
1986,"IL16",0,0.0294985250737463,0.0147492625368732,0,0,0,148
1988,"IL16",0,0,0,0,0,0,148
1990,"IL16",0.0139232581020244,0.0120052075569204,0.00993808572592747,0,0,0,148
1992,"IL16",0.023332642609751,0.0281223172789438,0.00414434149373908,0,0,0,148
1994,"IL16",0.0226750874781006,0.00930872012258868,0.0186174402451774,0,0,0,148
1996,"IL16",0.0132392985318691,0.00715637758479413,0.0107345663771912,0,0,0,148
1998,"IL16",0.0225880935649031,0,0.00501957634775625,0,0,0,148
2000,"IL16",0.0115609906484431,0.00513821806597472,0,0,0,0,148
2002,"IL16",0.00479778826629042,0.0191911530651617,0.0210957972049071,0,0,0,148
2004,"IL16",0.0135048732806333,0.0361647943782542,0.0270097465612667,0,0,0,148
2006,"IL16",0.0218911344501877,0.0287321139658714,0.0166138073952318,0,0,0,148
2008,"IL16",0.00635665601984571,0.0327690716744987,0.00693453383983168,0,0,0,148
2010,"IL16",0.0174070829181213,0.0318908389339626,0.00790627048571156,0,0,0,148
2012,"IL16",0.000464580390990857,0.0394893332342229,0,0,0,0,148
1980,"IL17",0,0,0,0,0,0,149
1982,"IL17",0,0.0902201371346084,0,0,0,0,149
1984,"IL17",0,0,0,0,0,0,149
1986,"IL17",0.00852122637489987,0.00852122637489987,0,0,0,0,149
1988,"IL17",0,0,0.0416666666666667,0,0,0,149
1990,"IL17",0,0.00964599209028649,0.019291984180573,0,0,0,149
1992,"IL17",0,0.022025461433417,0.0110127307167085,0,0,0,149
1994,"IL17",0,0,0,0,0,0,149
1996,"IL17",0.00718589036055923,0.00862306843267108,0.00431153421633554,0,0,0,149
1998,"IL17",0.00738221900275449,0.0279140156041654,0.00692083031508233,0,0,0,149
2000,"IL17",0.00655468874762542,0.0157908410738249,0.00869985961048464,0,0,0,149
2002,"IL17",0.0167650214592275,0.0624497049356223,0.0114840396995708,0,0,0,149
2004,"IL17",0.0307872745931682,0.0105373112446855,0.0170429555783609,0,0,0,149
2006,"IL17",0,0.0213661354384064,0,0,0,0,149
2008,"IL17",0.028736170717842,0.0312349681715674,0,0,0,0,149
2010,"IL17",0.00135788268016968,0.018177260419083,0.00813034550688494,0,0,0,149
2012,"IL17",0.00963100193795328,0.0266024062545861,0.0114686056176085,0,0,0,149
1980,"IL18",0,0,0,0,0,0,150
1982,"IL18",0.0237388724035608,0.0118694362017804,0.00593471810089021,0,0,0,150
1984,"IL18",0,0,0,0,0,0,150
1986,"IL18",0,0,0,0,0,0,150
1988,"IL18",0,0.0511373069898722,0,0,0,0,150
1990,"IL18",0,0.017388784234169,0,0,0,0,150
1992,"IL18",0.00364874726343955,0.0535149598637801,0,0,0,0,150
1994,"IL18",0.0139656591791133,0.00816705215152822,0.00163341043030564,0,0,0,150
1996,"IL18",0.0024623749113545,0.0406291860373493,0.00123118745567725,0,0,0,150
1998,"IL18",0,0.0589529948121365,0,0,0,0,150
2000,"IL18",0.0102923861044554,0.0384935240306631,0.00308771583133661,0,0,0,150
2002,"IL18",0.00189994420919382,0.031665736819897,0.0031665736819897,0,0,0,150
2004,"IL18",0.0247805271313731,0.0214764568471901,0.00346927379839224,0,0,0,150
2006,"IL18",0.00740044358998923,0.0166509980774758,0.00370022179499461,0,0,0,150
2008,"IL18",0.0124078232230114,0.01143331971118,0.00463031639393581,0,0,0,150
2010,"IL18",0.00968541483941094,0.00815706958082725,0.00658568541107217,0,0,0,150
2012,"IL18",0.0227852183525002,0.00292118184006413,0.000584236368012825,0,0,0,150
1980,"IL19",0,0,0,0,0,0,151
1982,"IL19",0,0.0282485875706215,0,0,0,0,151
1984,"IL19",0,0,0,0,0,0,151
1986,"IL19",0,0,0,0,0,0,151
1988,"IL19",0,0,0.0714285714285714,0,0,0,151
1990,"IL19",0,0,0,0,0,0,151
1992,"IL19",0,0,0,0,0,0,151
1994,"IL19",0,0,0,0,0,0,151
1996,"IL19",0,0.00437805369245048,0,0,0,0,151
1998,"IL19",0,0.00388720875088434,0,0,0,0,151
2000,"IL19",0,0.0311322810622334,0,0,0,0,151
2002,"IL19",0.0136542943823175,0.034953070478679,0.00432706512115696,0,0,0,151
2004,"IL19",0.0152912356787754,0.042902480414974,0,0,0,0,151
2006,"IL19",0.00696887983216707,0.0123891197016304,0,0,0,0,151
2008,"IL19",0.00324138531622199,0.00675288607546248,0,0,1,0,151
2010,"IL19",0.000569697764511669,0.00341818658707001,0,0,0,0,151
1980,"IL2",0,0.242718446601942,0,0,1,0,152
1982,"IL2",0,0.208333333333333,0,0,1,0,152
1984,"IL2",0,0,0,0,1,0,152
1986,"IL2",0,0.627906976744186,0,0,1,0,152
1988,"IL2",0,0.415254237288136,0,0,1,0,152
1990,"IL2",0,0.296846011131725,0,0,1,0,152
1992,"IL2",0.0194741966893866,0.121713729308666,0.0486854917234664,0,1,0,152
1994,"IL2",0,0.0540540540540541,0,0,0,0,152
1996,"IL2",0.0360089713780119,0.344657297475257,0.0102882775365748,0,1,0,152
1998,"IL2",0,0.253781081773904,0.012560881825173,0,1,0,152
2000,"IL2",0.192568380778635,0.0633448620982352,0.0190034586294706,0,1,0,152
2002,"IL2",0.0433505803384142,0.23628396960798,0.0163147345359623,0,1,0,152
2004,"IL2",0.0771119654800903,0.092151533215569,0.024610201748965,0,1,0,152
2006,"IL2",0.0390663379382854,0.10651534142299,0.0459117850961163,0,1,0,152
2008,"IL2",0.0442163066617818,0.130430454772211,0.0260095921539893,0,1,0,152
2010,"IL2",0.0166484448523008,0.126692835826575,0.0129162660062905,0,1,0,152
2012,"IL2",0,0.0387439101338079,0,0,1,0,152
1980,"IL20",0,0.0394838212634823,0,0,0,0,153
1982,"IL20",0.00945894816496406,0.0236473704124101,0,0,0,0,153
1984,"IL20",0,0.0515463917525773,0,0,0,0,153
1986,"IL20",0,0.0833333333333333,0,0,0,0,153
1988,"IL20",0,0.100684655658478,0.0402738622633911,0,0,0,153
1990,"IL20",0,0.0935828877005348,0,0,0,0,153
1992,"IL20",0.0109996211241613,0.0519426553085394,0,0,0,0,153
1994,"IL20",0.0117595976408438,0.0669392481094185,0.00904584433911061,0,0,0,153
1996,"IL20",0.0141796547328702,0.0384582088260141,0.00970186902775332,0,0,0,153
1998,"IL20",0.00140843483453708,0.0214082094849635,0.0171829049813523,0,0,0,153
2000,"IL20",0.0413022602661931,0.0289115821863351,0,0,0,0,153
1980,"IL21",0,0,0,0,0,0,154
1982,"IL21",0,0,0,0,0,0,154
1984,"IL21",0,0,0,0,0,0,154
1986,"IL21",0,0.0282949465225511,0,0,0,0,154
1988,"IL21",0,0.0606028667790894,0.0500632377740304,0,0,0,154
1990,"IL21",0.00163265306122449,0.070530612244898,0.0261224489795918,0,0,0,154
1980,"IL22",0,0,0,0,0,0,155
1982,"IL22",0,0.0676093339514758,0,0,0,0,155
1984,"IL22",0.0305157155935307,0,0.0305157155935307,0,0,0,155
1986,"IL22",0.0238322211630124,0,0.0238322211630124,0,0,0,155
1988,"IL22",0,0.0878186968838527,0,0,0,0,155
1990,"IL22",0,0,0,0,0,0,155
1980,"IL23",0,0,0,0,0,0,156
1980,"IL24",0,0,0,0,0,0,157
1980,"IL3",0,0,0.0129533678756477,0,0,0,158
1982,"IL3",0,0.125,0,0,0,0,158
1984,"IL3",0,0.0796812749003984,0,0,0,0,158
1986,"IL3",0,0.0256871307474955,0,0,0,0,158
1988,"IL3",0,0.0430385194749301,0.0107596298687325,0,0,0,158
1990,"IL3",0,0.0129533678756477,0.0259067357512953,0,0,0,158
1992,"IL3",0,0.0572435050638485,0.0140907089387935,0,0,0,158
1994,"IL3",0.0277003883381365,0.0538026773490728,0.00479429798160055,0,0,0,158
1996,"IL3",0.0185213298922119,0.030362835888872,0.00485805374221952,0,0,0,158
1998,"IL3",0.00499251123315027,0.0599101347978033,0.0199700449326011,0,0,0,158
2000,"IL3",0,0.0504705407336087,0.0240705655806442,0,0,0,158
2002,"IL3",0.00838766677477437,0.100652001297292,0.053121889573571,0,0,0,158
2004,"IL3",NA,NA,NA,0,0,0,158
2006,"IL3",0.0128373000590516,0.00385119001771547,0.0590515802716373,0,0,0,158
2008,"IL3",0.0221896773620912,0.0258879569224397,0.00739655912069705,0,0,0,158
2010,"IL3",0.0162076130399971,0.0604101940581712,0.00245569894545411,0,0,0,158
2012,"IL3",0.00759038324755863,0.000101205109967448,0.04704013511287,0,0,0,158
1980,"IL4",0.0458015267175573,0.0916030534351145,0,0,0,0,159
1982,"IL4",0,0,0,0,0,0,159
1984,"IL4",NA,NA,NA,0,0,0,159
1988,"IL4",0.0164411489074857,0.0595991647896355,0,0,0,0,159
1990,"IL4",0.0107354122544366,0.0879719564741109,0.00569634119623165,0,0,0,159
1992,"IL4",0.058343057176196,0.0218786464410735,0.26196032672112,0,0,1,159
1994,"IL4",0,0.00836736059977241,0.281310663364348,0,0,1,159
1996,"IL4",0.0134030290845731,0.0241254523522316,0.273555823616137,0,0,1,159
1998,"IL4",0.018018018018018,0.0315315315315315,0.159459459459459,0,0,1,159
2000,"IL4",0.0181241504304486,0.031717263253285,0.272768463978251,0,0,1,159
2002,"IL4",0.0796495420151334,0.0517722023098367,0.268418956591,0,0,1,159
2004,"IL4",0.122832369942197,0,0.234104046242775,0,0,1,159
2006,"IL4",0.391011235955056,0,0.426966292134831,0,0,1,159
2008,"IL4",0.0980392156862745,0.0245098039215686,0.159313725490196,0,0,1,159
2010,"IL4",0,0,0.304958436853527,0,0,1,159
2012,"IL4",0.161537840239076,0,0.242306760358614,0,0,1,159
1980,"IL5",0,0.222222222222222,0,0,0,0,160
1982,"IL5",0,0,0,0,0,0,160
1984,"IL5",0,0,0,0,0,0,160
1986,"IL5",0.0793650793650794,0.158730158730159,0,0,0,0,160
1988,"IL5",0,0,0,0,0,0,160
1990,"IL5",0.0494193229552755,0.0741289844329133,0,0,0,0,160
1992,"IL5",0.156555772994129,0.0719554418184555,0.0602137588438958,0,0,0,160
1994,"IL5",0.0426395939086294,0.0604060913705584,0,0,0,0,160
1996,"IL5",0.0374300673093472,0.0449716012666076,0.030508512217285,0,0,0,160
1998,"IL5",0.0580374188621611,0.0432735140638921,0.0233422425862288,0,0,0,160
2000,"IL5",0.0378421900161031,0.0402576489533011,0.0501207729468599,0,0,0,160
2002,"IL5",0.0302578902486208,0.147607458915847,0.0160188830727992,0,0,0,160
2004,"IL5",0.0157203313045531,0.0666004697806642,0.00200076943876131,0,0,0,160
2006,"IL5",0.00934329951948745,0.0485851575013348,0,0,0,0,160
2008,"IL5",0.0164348634139973,0.0331001221094992,0.00430071192141985,0,0,0,160
2010,"IL5",0.0190264951079314,0.0521721954886753,0.0292714303143914,0,0,0,160
2012,"IL5",0.0595378518672308,0.00707380418224525,0.0117896736370754,0,0,0,160
1980,"IL6",0.0497182631753397,0.0497182631753397,0,0,0,0,161
1982,"IL6",0.0175438596491228,0,0,0,0,0,161
1984,"IL6",0,0,0,0,0,0,161
1986,"IL6",0,0,0,0,0,0,161
1988,"IL6",0,0.0485651214128035,0,0,0,0,161
1990,"IL6",0.00741427247451344,0.082483781278962,0,0,0,0,161
1992,"IL6",0.0335232986925914,0.01927589674824,0,0,1,0,161
1994,"IL6",0.00904425817519676,0.0255827602293419,0.00451460474635446,0,0,0,161
1996,"IL6",0.0306960083580703,0.0190709938475315,0.0066333891643588,1,0,0,161
1998,"IL6",0.0157364295396947,0.0461680517082179,0.0147344845877291,0,0,0,161
2000,"IL6",0.00837721272519811,0.0474996597820511,0.0183194280151161,0,0,0,161
2002,"IL6",0.0192122958693564,0.021133525456292,0.0960614793467819,0,0,0,161
2004,"IL6",0.0253997452950333,0.0202422203363756,0.0240978813528281,0,0,0,161
2006,"IL6",0.0354777371836366,0.0308446709355105,0.0144615148619315,1,0,0,161
2008,"IL6",0.0353049699824539,0.0183716780486083,0.0137510636017685,0,0,0,161
2010,"IL6",0.0118080997503757,0.0121458998273742,0.00269080943687568,1,0,0,161
2012,"IL6",0.0136356463642996,0.0217723849315357,0.0102869525135237,0,0,0,161
1980,"IL7",NA,NA,NA,0,1,0,162
1982,"IL7",0,0,0,0,1,0,162
1984,"IL7",0,0.5,0,0,1,0,162
1986,"IL7",0,0.333333333333333,0,0,1,0,162
1988,"IL7",0,0.0769230769230769,0.0769230769230769,0,1,0,162
1990,"IL7",0,0.111111111111111,0,0,1,0,162
1992,"IL7",0.169491525423729,0,0,0,1,0,162
1994,"IL7",0.12280701754386,0,0,0,1,0,162
1996,"IL7",0.0146904512067156,0.259601259181532,0.00524658971668416,0,1,0,162
1998,"IL7",0.166179473831738,0.125255275697754,0,0,1,0,162
2000,"IL7",0.082815734989648,0.198757763975155,0,0,1,0,162
2002,"IL7",0.079595568462945,0.153597934817683,0.021512315800796,0,1,0,162
2004,"IL7",0.074891797872324,0.21284337063312,0,0,1,0,162
2006,"IL7",0.0841379310344828,0.0731034482758621,0.0137931034482759,0,1,0,162
2008,"IL7",0.0561261086404334,0.273837351583531,0.00590712314664011,0,1,0,162
2010,"IL7",0.105711624875338,0.116454676183807,0.0180483261982284,0,1,0,162
2012,"IL7",0.155943457920419,0.211278233311535,0.0251521706323256,0,1,0,162
1980,"IL8",0,0.0479041916167665,0,0,0,0,163
1982,"IL8",0,0.0946446880668822,0,0,0,0,163
1984,"IL8",0,0.046875,0,0,0,0,163
1986,"IL8",0,0,0,0,0,0,163
1988,"IL8",0,0.00803858520900321,0.0160771704180064,0,0,0,163
